1.0,0.9251523063533508,1.0,0.18102697998259357,0.2816029905723709
1.0,0.9338555265448216,1.0,0.308964316797215,0.16636358457750666
1.0,0.9416884247171453,1.0,0.18798955613577023,0.1886841275797582
1.0,0.9321148825065274,1.0,0.2819843342036554,0.1693702356076411
1.0,0.9216710182767625,1.0,0.24369016536118362,0.22976507993759113
1.0,0.9295039164490861,1.0,0.32724107919930373,0.19411052387339284
1.0,0.9260226283724978,1.0,0.18276762402088773,0.1449461454439589
1.0,0.9373368146214099,1.0,0.25326370757180156,0.17166484364461268
1.0,0.9425587467362925,1.0,0.15926892950391644,0.1872158326768834
1.0,0.9321148825065274,1.0,0.25935596170583114,0.26380065446475887
1.0,0.9295039164490861,1.0,0.30461270670147955,0.3940790149186058
1.0,0.9408181026979983,1.0,0.18798955613577023,0.2840145889312315
1.0,0.9303742384682332,1.0,0.24369016536118362,0.29081731719144166
1.0,0.9164490861618799,1.0,0.30374238468233244,0.22289546987479275
1.0,0.9312445604873804,1.0,0.16449086161879894,1.0021971382705943
1.0,0.9373368146214099,1.0,0.3533507397737163,0.17973892347945453
1.0,0.9260226283724978,1.0,0.2628372497824195,0.15980800719740296
1.0,0.9312445604873804,1.0,0.2793733681462141,0.2835957545049848
1.0,0.9216710182767625,1.0,0.1566579634464752,0.30839090772630257
1.0,0.9416884247171453,1.0,0.257615317667537,0.19797947875227448
1.0,0.9355961705831157,1.0,0.16623150565709313,0.19901446257418043
1.0,0.939077458659704,1.0,0.18189730200174065,0.16541113247942832
1.0,0.9234116623150566,1.0,0.20539599651871193,0.4235682753373115
1.0,0.9338555265448216,1.0,0.15926892950391644,0.29122666221799004
1.0,0.9347258485639687,1.0,0.11836379460400348,0.2846038354704063
1.0,0.9260226283724978,1.0,0.2758920800696258,0.428869449869005
1.0,0.9321148825065274,1.0,0.30113141862489123,0.21075136372238099
1.0,0.9242819843342036,1.0,0.21671018276762402,0.2578461703431971
1.0,0.9329852045256745,1.0,0.2750217580504787,0.29456448755194353
1.0,0.9373368146214099,1.0,0.2402088772845953,0.15670332457461872
1.0,0.9295039164490861,1.0,0.2950391644908616,0.1542275288150338
1.0,0.9286335944299391,1.0,0.1801566579634465,0.5832488570488201
1.0,0.9303742384682332,1.0,0.20800696257615317,0.12495666326339482
1.0,0.9303742384682332,1.0,0.1496953872932985,0.22948654265140467
1.0,0.918189730200174,1.0,0.11836379460400348,0.11801438961941003
1.0,0.9338555265448216,1.0,0.14360313315926893,0.23077373584281838
1.0,0.9268929503916449,1.0,0.2280243690165361,0.4961305778851642
1.0,0.9347258485639687,1.0,0.24281984334203655,0.4113242056655218
1.0,0.9442993907745866,1.0,0.14795474325500435,0.17572738074660066
1.0,0.917319408181027,1.0,0.1462140992167102,0.4474576782543621
1.0,0.9234116623150566,1.0,0.13228894691035684,0.9345987759267851
1.0,0.9251523063533508,1.0,0.18711923411662315,0.175309521492271
1.0,0.9225413402959095,1.0,0.23672758920800696,0.2960401193032012
1.0,0.9234116623150566,1.0,0.37162750217580504,0.21771685585989617
1.0,0.9364664926022629,1.0,0.15404699738903394,0.32477533765207706
1.0,0.9329852045256745,1.0,0.19147084421235858,0.3129418731761597
1.0,0.9312445604873804,1.0,0.22541340295909487,0.20601228275964678
1.0,0.927763272410792,1.0,0.33768494342906874,0.24758418758038006
1.0,0.9286335944299391,1.0,0.37162750217580504,0.251453327863917
1.0,0.9138381201044387,1.0,0.15752828546562228,0.2617528544562662
