epoch;autoencoder_output_loss;loss;val_autoencoder_output_loss;val_loss
0;0.37358886;866.5508756140478;0.310441792011261;684.1335134118776
1;0.3038054;503.15613716258906;0.29708433151245117;321.04463535175165
2;0.36312234;142.9886454581833;0.54268878698349;2.170143056824319
3;0.49762535;1.8118375487965295;0.4702304005622864;1.649665192111893
4;0.463126;1.5995182710867812;0.45091569423675537;1.5395313812992442
5;0.44860294;1.5175856622401274;0.439797043800354;1.4781603609567375
6;0.439312;1.4665057764630336;0.43170201778411865;1.4348631289915699
7;0.43225384;1.4294153444818571;0.42499181628227234;1.4043735781721935
8;0.42629027;1.4003546031077363;0.42006024718284607;1.3762491365433083
9;0.42032102;1.374524245205016;0.4130805730819702;1.3523256926587677
10;0.41427445;1.350680494234106;0.40860798954963684;1.3287021304860693
11;0.4085418;1.3282694355146165;0.40262144804000854;1.3086223745225798
12;0.4027538;1.3071126324496851;0.3961279094219208;1.2864963266830403
13;0.39701563;1.2866142853675526;0.39135825634002686;1.2662226490346862
14;0.39166364;1.2679178405530493;0.38533636927604675;1.2495629990082604
15;0.38600558;1.2488702632908735;0.37970292568206787;1.2295366598887332
16;0.38065344;1.230681664194105;0.37431782484054565;1.2113819865748299
17;0.37555036;1.2138384435451413;0.3695993423461914;1.1959160107469229
18;0.37049827;1.1971739827797954;0.3647116720676422;1.18015220982246
19;0.3655524;1.181692289358667;0.3592301607131958;1.1640146636456028
20;0.3605297;1.1656660057077193;0.3552945852279663;1.1493931228368628
21;0.35622308;1.1506737467378365;0.35140979290008545;1.1355477293035316
22;0.35213593;1.1374471392728125;0.3472219705581665;1.123299351738075
23;0.3485416;1.125059342882884;0.34447622299194336;1.1113418905533774
24;0.34521627;1.1139808261726194;0.34054824709892273;1.0998478393363111
25;0.34211466;1.1036943397608205;0.3376978039741516;1.090187549140043
26;0.33933455;1.0944980653656096;0.3352716565132141;1.0818723031351474
27;0.33654273;1.0852190757013371;0.3323756456375122;1.0719326356973382
28;0.3340575;1.0770737333725238;0.330827534198761;1.0673628923066316
29;0.33162126;1.0694776913096506;0.3264079988002777;1.0561708014201028
30;0.32904595;1.0616289674816266;0.32594528794288635;1.053635528104583
31;0.3265314;1.0540354163535526;0.3227193355560303;1.0433003442822872
32;0.3243497;1.0472070416115848;0.32071593403816223;1.0377193225008896
33;0.3220727;1.0402625643037955;0.31849104166030884;1.0310386178321898
34;0.31982818;1.0334320442214806;0.31656643748283386;1.022976708137262
35;0.3177053;1.0270668753641272;0.31446754932403564;1.0180945912574542
36;0.31551418;1.0205365123005605;0.31321635842323303;1.012649921654216
37;0.31357628;1.0149278756718634;0.31031057238578796;1.004112460867541
38;0.31120035;1.0082197876092918;0.30821430683135986;1.0006036372155114
39;0.30897623;1.0019220884043312;0.3060520887374878;0.9925990009531225
40;0.30683696;0.9956445751958863;0.30356425046920776;0.9868687640309451
41;0.30492163;0.9894518292269568;0.303012490272522;0.9820623773195197
42;0.3033703;0.9844239358153918;0.3008826971054077;0.9752917251397055
43;0.30161074;0.9786032385027525;0.29957467317581177;0.9708577943443124
44;0.30029595;0.9739112435488786;0.29740938544273376;0.9675516931122138
45;0.29906097;0.9695451582311847;0.2958773672580719;0.9603126134950614
46;0.29793486;0.9654625012628498;0.2958008944988251;0.9586253344137469
47;0.29696482;0.9618416142613758;0.2940543293952942;0.9514400791546298
