epoch;autoencoder_output_loss;loss;val_autoencoder_output_loss;val_loss
0;0.39033833;866.5917261932004;0.32638993859291077;684.1747070840324
1;0.3210578;503.1973894492476;0.31429460644721985;321.0842720253727
2;0.3751278;143.01332671282262;0.5300034284591675;2.144648537465274
3;0.49648538;1.816391318032077;0.47210073471069336;1.6611311951152656
4;0.46576214;1.6131788869548276;0.45304954051971436;1.554158212848423
5;0.4519545;1.5326079537304798;0.4429565370082855;1.4924452323847424
6;0.44278687;1.4815571468156474;0.4346185028553009;1.4493176264973784
7;0.43553957;1.4437139035506195;0.42834997177124023;1.4176740801964738
8;0.42936373;1.4136110288247103;0.4227374792098999;1.389715654046114
9;0.42347994;1.3872975228945783;0.41625940799713135;1.3643935078404505
10;0.41743046;1.363379277040329;0.41167593002319336;1.341685413519613
11;0.4114155;1.3399949624943353;0.4052075147628784;1.319372010965539
12;0.4059905;1.318566314837739;0.39941492676734924;1.2976575282208287
13;0.4009272;1.2987283835927121;0.39470651745796204;1.27947390868786
14;0.3962061;1.2811896447918882;0.39001399278640747;1.2631006189299407
15;0.39144313;1.2637910488275825;0.3857179582118988;1.2448411079132173
16;0.38705665;1.247891456161579;0.381133109331131;1.2301574420331889
17;0.38276368;1.232858705444385;0.37695586681365967;1.2148405415723371
18;0.37816045;1.218020600071832;0.37255096435546875;1.2009211113383969
19;0.37357372;1.2030630050376192;0.36867138743400574;1.187093638405157
20;0.36974615;1.1895918483362677;0.3643204867839813;1.1737149511948437
21;0.3661437;1.177182794307212;0.3623300790786743;1.164630517316567
22;0.36273104;1.165765769252897;0.35767480731010437;1.1510440496031995
23;0.35933596;1.154397163564329;0.3547675311565399;1.1409730665555526
24;0.35623482;1.1444017972850806;0.3513420522212982;1.1304788891661974
25;0.35297775;1.134486586916269;0.34892722964286804;1.1234100468039954
26;0.34994587;1.125189714280642;0.3451351821422577;1.11147758433673
27;0.34678137;1.115467282052564;0.34233272075653076;1.1024720004609807
28;0.3440338;1.1068529095786583;0.34009984135627747;1.0942888624141285
29;0.34154338;1.098834434732514;0.3373572528362274;1.0864701981093903
30;0.33906752;1.091082417927484;0.3355102837085724;1.0822951887526089
31;0.33678743;1.0839589378783756;0.33203625679016113;1.0711957131857357
32;0.33442533;1.076479454350447;0.3310556411743164;1.0664426013270258
33;0.33223036;1.0696863072025902;0.32848188281059265;1.0598763211462243
34;0.33020702;1.0633134348729387;0.3267113268375397;1.0524762313265639
35;0.32803935;1.057043085987487;0.32378000020980835;1.0450047722228766
36;0.32557926;1.0498375605458696;0.32178470492362976;1.040459889193374
37;0.32329062;1.0433052089253871;0.3204697370529175;1.033653914869374
38;0.32104483;1.036549340805158;0.31726205348968506;1.025759219135339
39;0.31915334;1.030515495681389;0.31522494554519653;1.0208422856420647
40;0.3174382;1.0247109923017803;0.3138817250728607;1.0143663548862663
41;0.31595662;1.0194617189485495;0.31322699785232544;1.011508029641874
42;0.31482762;1.0152481036270142;0.3120756149291992;1.0070279211238122
43;0.31377515;1.0113616263844813;0.31110087037086487;1.002689900881277
44;0.31247705;1.0066777549972903;0.3109641969203949;0.9997728176776723
45;0.31164867;1.0035234353764808;0.30867040157318115;0.9945869288265399
46;0.3105723;0.9994914477477181;0.30809280276298523;0.9908051074931089
47;0.30973548;0.9962408898997782;0.3083745241165161;0.990325984342948
48;0.30915415;0.9938174591077662;0.30867800116539;0.9905372831845282
49;0.30832878;0.9907793433055706;0.306452214717865;0.9835850529419002
50;0.30754676;0.9878257340273536;0.30693319439888;0.9846256045798613
51;0.30695415;0.985603987695435;0.3056128919124603;0.9799074686579785
52;0.30631974;0.9831231270466038;0.3050832450389862;0.9779579957190231
53;0.3057538;0.9809199687171646;0.3027997314929962;0.9753042452937364
54;0.30519563;0.9788641436832898;0.30364975333213806;0.9735941699781607
55;0.3045815;0.9766062948072248;0.30341270565986633;0.9738114669713638
56;0.304116;0.9747805706664606;0.30171874165534973;0.9670304948333662
57;0.30363432;0.9730227848383763;0.301866739988327;0.9661979895434437
58;0.30299106;0.9707134075317929;0.30211135745048523;0.966188915956451
59;0.30253705;0.9690003132236747;0.3011223375797272;0.9645228623946543
60;0.30202997;0.9671344002925979;0.3004537522792816;0.963067225503144
61;0.3017006;0.9657980472580011;0.2997056543827057;0.9599006874487643
62;0.30128586;0.9643006590987873;0.29956892132759094;0.957900652320801
63;0.30075192;0.9624083535851135;0.2989705502986908;0.9570986603511452
64;0.30049646;0.9613587839869181;0.2984607219696045;0.9562859941136674
65;0.29973933;0.9587418499067232;0.29905346035957336;0.9571384160961721
66;0.29957056;0.9579989529504902;0.2972956597805023;0.950347952070177
67;0.2990838;0.9562652066434048;0.2978343069553375;0.9528429639703486
68;0.29885224;0.9553240350984186;0.2993657886981964;0.9574928561982438
69;0.29846823;0.95394066374986;0.29721230268478394;0.94905534574292
70;0.29818964;0.9527695026415102;0.2967809736728668;0.9503990732842807
71;0.2976492;0.9510115478549602;0.29578351974487305;0.9465848190721526
72;0.29764363;0.9507858208106456;0.29671812057495117;0.9476523904228692
73;0.29706687;0.9488241284478605;0.29662778973579407;0.948810163097074
74;0.29685727;0.9478920138704954;0.29738038778305054;0.947843616432504
75;0.2964561;0.9465066856147403;0.2962576746940613;0.9451335926934756
76;0.29621363;0.9455606540249974;0.29563066363334656;0.9459675158984854
77;0.29584783;0.9442131599092961;0.2967863976955414;0.9445012590335561
78;0.29566747;0.9434239385509434;0.2948925793170929;0.9384309524631148
79;0.29551154;0.9427431797721385;0.29494941234588623;0.9436915796325611
80;0.295173;0.9415614489616001;0.2942993938922882;0.9375558157577546
81;0.29467246;0.9398325619254115;0.2942051589488983;0.9407012628366385
82;0.29445395;0.9390171240479392;0.29309967160224915;0.936548113892738
