epoch;autoencoder_output_loss;loss;val_autoencoder_output_loss;val_loss
0;0.36914203;866.5440017057762;0.3062855303287506;684.1314987568863
1;0.30002123;503.1528936090128;0.29337093234062195;321.0417695996912
2;0.3602524;142.98824621853132;0.5435593128204346;2.1801207369055344
3;0.49884737;1.8126034662804538;0.4702834188938141;1.6478084787013627
4;0.46312776;1.5975117764931022;0.4506869316101074;1.5382568565491845
5;0.44859353;1.5160529906689024;0.43942663073539734;1.4765083529306804
6;0.43891314;1.4644705079735767;0.4309704601764679;1.4320823365251778
7;0.43150142;1.4264505038406976;0.42440298199653625;1.4017015026341837
8;0.42531332;1.3969624144998731;0.41898012161254883;1.3732419877683308
9;0.41907072;1.3706150027641846;0.4123521149158478;1.3492130338259725
10;0.4130714;1.3467755289941796;0.40721607208251953;1.32533265211466
11;0.40747854;1.3243870777935445;0.4015282392501831;1.3062018210603765
12;0.40211153;1.304273741073477;0.39613255858421326;1.2858293950477169
13;0.39630222;1.2844755088239856;0.38977620005607605;1.2653903437030174
14;0.39040363;1.264499494589081;0.3842141032218933;1.2470287006617173
15;0.384857;1.2455722219359517;0.3788198232650757;1.22756367167442
16;0.3792637;1.2272689901073774;0.3733319342136383;1.2102616324681181
17;0.37380204;1.2096228736708758;0.3680516481399536;1.1918682664077074
18;0.3683914;1.1922891411929022;0.3626266121864319;1.1743430091973714
19;0.36311454;1.1756922156090166;0.35677409172058105;1.1590291150635765
20;0.3580326;1.1597055205420186;0.352170467376709;1.1421150285782509
21;0.35331282;1.144269672955574;0.3477526903152466;1.1292313172917958
22;0.34884614;1.129591679946767;0.3439702093601227;1.1149195183312481
23;0.3450584;1.1169601853661353;0.34044796228408813;1.1023137860121615
24;0.34160325;1.1049062327465458;0.3366737961769104;1.09126876156756
25;0.33845723;1.0944294844265732;0.33418941497802734;1.0802838606465432
26;0.33573893;1.0849717712037763;0.3323156535625458;1.0733075226097426
27;0.33303052;1.075760661840898;0.32861119508743286;1.0627051620008323
28;0.33053142;1.0672237943684537;0.3273628056049347;1.0563013445052056
29;0.32839388;1.0601750214805123;0.3241533935070038;1.0487709098995812
30;0.3261167;1.0526752059100235;0.323110431432724;1.0443260683346285
31;0.32389602;1.0457131306427907;0.3206498622894287;1.0354496082167681
32;0.32175827;1.0390339840686305;0.3184382915496826;1.0284054473105577
33;0.3194941;1.0322738537327216;0.3163270354270935;1.0237398038961987
34;0.31729585;1.025776271794188;0.31486523151397705;1.0169136691293184
35;0.3151383;1.0194628196770088;0.31210944056510925;1.0107921899820103
36;0.31295735;1.0130144366265545;0.31066539883613586;1.0060453757585979
37;0.31105733;1.0075557861447646;0.3078410029411316;0.9974146566458859
38;0.3087909;1.0008702228275945;0.30493229627609253;0.9900624878115938
39;0.30678162;0.9948284025658429;0.3032873868942261;0.984880436047725
40;0.30493033;0.9895486011152306;0.30159881711006165;0.9805617508679056
41;0.30287728;0.9835368729537601;0.3020014464855194;0.9773276029551483
42;0.30116123;0.9783065159765656;0.2982911169528961;0.9690076338311657
43;0.29935336;0.9724015951309644;0.29768484830856323;0.9654160889405708
44;0.29814017;0.9681129915640408;0.2954379916191101;0.9635047027414183
45;0.29660228;0.9628647308776634;0.2948426604270935;0.9580536469039955
46;0.29550332;0.9588198855215422;0.293050080537796;0.9512164128942432
47;0.29430625;0.9545202014016897;0.2923240661621094;0.9465741964409281
48;0.29345867;0.9512357771512749;0.29556703567504883;0.9532892529829785
49;0.2927266;0.9485590576861108;0.2908267080783844;0.9463698891044446
50;0.29168457;0.9447811904047999;0.290149986743927;0.9420943056213008
51;0.29093015;0.9420296175666447;0.28995537757873535;0.9378570105329138
52;0.29007557;0.9388536647968418;0.2876443564891815;0.9323607485269214
53;0.28953707;0.9367752315581763;0.2869175970554352;0.9297292610888287
54;0.28840733;0.9328946834404824;0.28700515627861023;0.9311964848097161
55;0.28812551;0.9315543844732962;0.28788089752197266;0.928923816092862
56;0.2875111;0.9292551640855777;0.28608155250549316;0.9246000399912556
57;0.28702208;0.9274909172293069;0.28544673323631287;0.9217242362391637
58;0.2860926;0.9242557656380135;0.2852773070335388;0.9212565748726567
59;0.2858356;0.9230891515404667;0.2836814224720001;0.9182881450354543
60;0.2849784;0.920140486358368;0.2870176136493683;0.9350436822260493
61;0.28498423;0.9198740883735963;0.2839348018169403;0.915664862350412
62;0.28432795;0.9175949739620823;0.28512832522392273;0.924579446105933
63;0.28368297;0.9153897317379613;0.28276535868644714;0.9110853755896118
64;0.28354245;0.9146144803708353;0.2820545434951782;0.9094775166557497
65;0.28308204;0.9130050285321573;0.28135353326797485;0.9090938663366689
66;0.2823573;0.9105661548013423;0.28214913606643677;0.9079691314791766
67;0.2822275;0.9099775702373689;0.28045013546943665;0.9045603051076934
68;0.28175518;0.9082971136526512;0.28325775265693665;0.9116758933401078
69;0.28140387;0.9071114279004008;0.2809866666793823;0.9038909174560287
70;0.28103784;0.9057477716597844;0.28010639548301697;0.9023705678483986
71;0.28063247;0.9043995017923864;0.2793659567832947;0.9017786368541101
72;0.2801861;0.9028392411823892;0.279966801404953;0.9017866373695712
73;0.2798973;0.9017306507128411;0.2792876064777374;0.9012355676331764
74;0.27967137;0.9008344810485024;0.2794194221496582;0.9025163603531284
75;0.27930638;0.8996744127687913;0.2789844572544098;0.8967130745856485
76;0.27893656;0.8983893561128579;0.27774903178215027;0.8949295984991026
77;0.2786211;0.8972030054433341;0.27880415320396423;0.8960034000466572
78;0.27822807;0.8958683752572786;0.27770283818244934;0.8946041098672757
79;0.27796125;0.8949730018388298;0.2769465148448944;0.893371042534313
80;0.27758604;0.8937016567929176;0.2767230272293091;0.8913970872277924
81;0.27747592;0.8932355993904717;0.27644622325897217;0.8912818271258363
82;0.27721176;0.8923377769249792;0.2766355276107788;0.8923341745557511
83;0.27660182;0.8903448879782542;0.2761410176753998;0.8896840482013267
84;0.27646482;0.8897131417893713;0.27662768959999084;0.8885620093412221
85;0.27639106;0.8893694967964071;0.27652499079704285;0.8898734112879508
86;0.27600536;0.8881463862496909;0.27696627378463745;0.8883899820193484
87;0.2757583;0.8872714056623922;0.27505263686180115;0.8870043312200672
88;0.2755818;0.8865859663105121;0.2748962938785553;0.8862463029834904
89;0.27509966;0.8850247211704739;0.276265412569046;0.8879507623667245
90;0.275061;0.8848032056885963;0.2749802768230438;0.8861821903676431
91;0.27492878;0.8843140817920001;0.2743389308452606;0.8858797497206384
92;0.27431497;0.8824024926390964;0.27392056584358215;0.8821373000873896
93;0.27394456;0.8810973184614823;0.2737121880054474;0.879556599275216
94;0.2738037;0.880528488569614;0.273844838142395;0.8819553391609779
95;0.2737143;0.8801949641093445;0.27411627769470215;0.8821098613058186
96;0.2737459;0.8802028100409519;0.2735411524772644;0.8827893724152445
97;0.27303064;0.8779664496947442;0.27283433079719543;0.8796894951303116
98;0.2731949;0.8783752432262222;0.2735174894332886;0.8791812964682428
99;0.27298093;0.8775809574744943;0.27217385172843933;0.879039672927463
100;0.2725357;0.8762142578760336;0.2731328010559082;0.8775021539820325
101;0.27221927;0.8751818368872428;0.272432416677475;0.8759176587319656
102;0.27209938;0.8747615395344855;0.27413830161094666;0.8775361924705801
103;0.27171797;0.8734323100049725;0.27379366755485535;0.8769143072455523
104;0.27163735;0.8731931263531693;0.2713887393474579;0.8713443524321396
105;0.2712828;0.8718819029689049;0.27211061120033264;0.8744197120033785
106;0.2711965;0.8715981805340797;0.27086707949638367;0.8712926518540158
107;0.27082562;0.8703739448618539;0.2725476920604706;0.8765295754734562
108;0.2708103;0.8702448268113735;0.2719719707965851;0.872039634283035
109;0.27087548;0.870349795364188;0.2716822922229767;0.8745565803810644
110;0.27053446;0.8692989445933256;0.2711537778377533;0.8701626001988517
111;0.2701243;0.8679365590014217;0.2709864377975464;0.8722345315113915
112;0.27014774;0.8680639806649316;0.2738438844680786;0.880853252511402
113;0.26972416;0.8667163780511519;0.2698366045951843;0.8669734446704522
114;0.26968664;0.8665444109600313;0.27090251445770264;0.8702783510337251
115;0.2690669;0.8645011868958714;0.27216407656669617;0.8724661370986496
116;0.2691597;0.8647140972112817;0.269245982170105;0.8662691619383108
117;0.26930502;0.8651348582241054;0.27064961194992065;0.8681739855860711
118;0.2685044;0.8625788068390674;0.26956725120544434;0.8659085821014365
119;0.26840398;0.8621287728742059;0.2700960040092468;0.8663979775625761
120;0.26858273;0.8625699479056923;0.26923492550849915;0.8638694421867671
121;0.26837063;0.8618557481525898;0.2687060832977295;0.8619988775931976
122;0.2682887;0.8615415709625472;0.26935988664627075;0.8646555994880187
123;0.2680103;0.8606102388660348;0.2679872214794159;0.8630387413427643
124;0.267892;0.8602501696734985;0.2686273455619812;0.8618682159860761
125;0.2675199;0.8589191630500963;0.27020490169525146;0.8640036576664691
126;0.26753455;0.8588521837321019;0.2682356834411621;0.8669103735653669
