1.0,0.85,1.0,0.65,1.2777375706605254
1.0,0.725,1.0,0.55,2.1721826596561815
1.0,0.8,1.0,0.575,2.9078606304024066
1.0,0.875,1.0,0.525,1.321636610177743
1.0,0.825,1.0,0.525,1.6019695333448518
1.0,0.725,1.0,0.45,4.302697504684445
1.0,0.825,1.0,0.525,3.3130931531955548
1.0,0.85,1.0,0.6,5.432511843300725
1.0,0.775,1.0,0.6,0.766230474036319
1.0,0.75,1.0,0.55,1.2195083525567951
1.0,0.95,1.0,0.7,3.4755226527934155
1.0,0.85,1.0,0.475,0.7003046403629566
1.0,0.925,1.0,0.575,1.1142557112758842
1.0,0.875,1.0,0.525,1.911420963307686
1.0,0.825,1.0,0.525,4.27104412749059
1.0,0.75,1.0,0.425,2.223683132523377
1.0,0.825,1.0,0.525,0.6826767704523471
1.0,0.8,1.0,0.425,12.289944709514291
1.0,0.825,1.0,0.525,1.9405842375380953
1.0,0.8,1.0,0.55,13.23085510975633
1.0,0.775,1.0,0.575,190.05673828415706
1.0,0.9,1.0,0.55,0.39812959532358216
1.0,0.95,1.0,0.6,0.31648164568052095
1.0,0.775,1.0,0.575,1.746931100119562
1.0,0.9,1.0,0.525,1.0813090754781287
1.0,0.9,1.0,0.525,0.6831348462538132
1.0,0.85,1.0,0.55,4.242771880536525
1.0,0.8,1.0,0.575,4.179458739683833
1.0,0.875,1.0,0.625,65.6041942529951
1.0,0.8,1.0,0.625,2.569535885651281
1.0,0.85,1.0,0.5,3.6739410299510418
1.0,0.775,1.0,0.575,2.538756109836047
1.0,0.875,1.0,0.55,0.608715077847824
1.0,0.75,1.0,0.575,1.1592828368705408
1.0,0.775,1.0,0.45,28.45504639507372
1.0,0.875,1.0,0.575,0.9936687204403426
1.0,0.825,1.0,0.55,0.4475029415554573
1.0,0.8,1.0,0.6,1.151079227377764
1.0,0.95,1.0,0.475,0.5932185716342173
1.0,0.825,1.0,0.625,9.382891185038117
1.0,0.875,1.0,0.4,4.351775762201079
1.0,0.8,1.0,0.575,2.9062436491193053
1.0,0.775,1.0,0.6,2.3950287195580278
1.0,0.8,1.0,0.525,0.6228763073139922
1.0,0.85,1.0,0.525,0.416784039634068
1.0,0.85,1.0,0.525,0.37012421125250444
1.0,0.775,1.0,0.65,1.4088457286398555
1.0,0.975,1.0,0.575,0.464140882893124
1.0,0.875,1.0,0.6,8.146706497358386
1.0,0.9,1.0,0.575,0.3010490318375247
