1.0,0.8525,0.999875,0.6715,0.03750463779481910
1.0,0.8435,0.999125,0.6955,0.03819909240136160
1.0,0.839,1.0,0.664,0.0379018810838988
1.0,0.848,1.0,0.6975,0.03840713212617430
1.0,0.8555,1.0,0.705,0.036614783042309300
